frame_idx,motion_norm,rolling_mean_norm,is_still,detected,behavior_label
1,0.0000,0.0000,0,1,scratch
2,0.0858,0.0000,0,1,scratch
3,0.1250,0.1054,1,1,scratch
4,0.0731,0.0946,1,1,scratch
5,0.0888,0.0932,1,1,scratch
6,0.0911,0.0928,1,1,scratch
7,0.0837,0.0913,1,1,scratch
8,0.0668,0.0878,1,1,scratch
9,0.1106,0.0906,1,1,scratch
10,0.0663,0.0879,1,1,scratch
11,0.0722,0.0863,1,1,scratch
12,0.1047,0.0880,1,1,scratch
13,0.1550,0.0936,1,1,scratch
14,0.1236,0.0959,1,1,scratch
15,0.0852,0.0951,1,1,scratch
16,0.0892,0.0947,1,1,scratch
17,0.1950,0.1010,1,1,scratch
18,0.1748,0.1053,1,1,scratch
19,0.1701,0.1089,1,1,scratch
20,0.1127,0.1091,1,1,scratch
21,0.1439,0.1109,1,1,scratch
22,0.1477,0.1126,1,1,scratch
23,0.1904,0.1162,1,1,scratch
24,0.1430,0.1173,1,1,scratch
25,0.1351,0.1181,1,1,scratch
26,0.0931,0.1171,1,1,scratch
27,0.0320,0.1138,1,1,scratch
28,0.0320,0.1108,1,1,scratch
29,0.0895,0.1100,1,1,scratch
30,0.0836,0.1091,1,1,scratch
31,0.0557,0.1073,1,1,scratch
32,0.0751,0.1070,1,1,scratch
33,0.2127,0.1099,1,1,scratch
34,0.2010,0.1142,1,1,scratch
35,0.1255,0.1154,1,1,scratch
36,0.1548,0.1175,1,1,scratch
37,0.3573,0.1266,1,1,scratch
38,0.2290,0.1320,1,1,scratch
39,0.3219,0.1391,1,1,scratch
40,0.2460,0.1451,1,1,scratch
41,0.3040,0.1528,1,1,scratch
42,0.1287,0.1536,1,1,scratch
43,0.0857,0.1513,1,1,scratch
44,0.0693,0.1495,1,1,scratch
45,0.1274,0.1509,1,1,scratch
46,0.0883,0.1508,1,1,scratch
47,0.1086,0.1480,1,1,scratch
48,0.1371,0.1467,1,1,scratch
