frame_idx,motion_norm,rolling_mean_norm,is_still,detected,behavior_label
1,0.0000,0.0000,0,1,scratch
2,0.0858,0.0000,0,1,scratch
3,0.1250,0.1054,1,1,scratch
4,0.0731,0.0946,1,1,scratch
5,0.0888,0.0932,1,1,scratch
6,0.0911,0.0928,1,1,scratch
7,0.0837,0.0913,1,1,scratch
8,0.0668,0.0878,1,1,scratch
9,0.1106,0.0906,1,1,scratch
10,0.0663,0.0879,1,1,scratch
11,0.0722,0.0863,1,1,scratch
12,0.1047,0.0880,1,1,scratch
13,0.1550,0.0936,1,1,scratch
14,0.1236,0.0959,1,1,scratch
15,0.0852,0.0951,1,1,scratch
16,0.0892,0.0947,1,1,scratch
17,0.1950,0.1010,1,1,scratch
18,0.1748,0.1053,1,1,scratch
19,0.1701,0.1089,1,1,scratch
20,0.1127,0.1091,1,1,scratch
21,0.1439,0.1109,1,1,scratch
22,0.1477,0.1126,1,1,scratch
23,0.1904,0.1162,1,1,scratch
24,0.1430,0.1173,1,1,scratch
25,0.1351,0.1181,1,1,scratch
26,0.0931,0.1171,1,1,scratch
27,0.0320,0.1138,1,1,scratch
28,0.0320,0.1108,1,1,scratch
29,0.0895,0.1100,1,1,scratch
30,0.0836,0.1091,1,1,scratch
31,0.0557,0.1073,1,1,scratch
32,0.0751,0.1070,1,1,scratch
33,0.2127,0.1099,1,1,scratch
34,0.2010,0.1142,1,1,scratch
35,0.1255,0.1154,1,1,scratch
36,0.1548,0.1175,1,1,scratch
37,0.3573,0.1266,1,1,scratch
38,0.2290,0.1320,1,1,scratch
39,0.3219,0.1391,1,1,scratch
40,0.2460,0.1451,1,1,scratch
41,0.3040,0.1528,1,1,scratch
42,0.1287,0.1536,1,1,scratch
43,0.0857,0.1513,1,1,scratch
44,0.0693,0.1495,1,1,scratch
45,0.1274,0.1509,1,1,scratch
46,0.0883,0.1508,1,1,scratch
47,0.1086,0.1480,1,1,scratch
48,0.1371,0.1467,1,1,scratch
49,0.2119,0.1481,1,1,scratch
50,0.3249,0.1552,1,1,scratch
51,0.3911,0.1634,1,1,scratch
52,0.5014,0.1752,1,1,scratch
53,0.3080,0.1791,1,1,scratch
54,0.2144,0.1815,1,1,scratch
55,0.1660,0.1825,1,1,scratch
56,0.1800,0.1854,1,1,scratch
57,0.3184,0.1950,1,1,scratch
58,0.7540,0.2190,1,1,scratch
59,1.1679,0.2550,1,1,scratch
60,1.4719,0.3013,0,1,scratch
61,4.5458,0.4509,0,1,scratch
62,3.0056,0.5486,0,1,scratch
63,3.2639,0.6503,0,1,scratch
64,5.1786,0.8163,0,1,scratch
65,2.8949,0.9086,0,1,scratch
66,2.1589,0.9754,0,1,scratch
67,2.2114,1.0372,0,1,scratch
68,1.3716,1.0753,0,1,scratch
69,1.0555,1.0997,0,1,scratch
70,1.2092,1.1318,0,1,scratch
71,1.1686,1.1606,0,1,scratch
72,1.2604,1.1984,0,1,scratch
73,1.2762,1.2380,0,1,scratch
74,1.1077,1.2727,0,1,scratch
75,1.0641,1.3039,0,1,scratch
76,0.8147,1.3281,0,1,scratch
77,0.8881,1.3541,0,1,scratch
78,0.7354,1.3740,0,1,scratch
79,0.9693,1.3993,0,1,scratch
80,0.5233,1.4059,0,1,scratch
81,0.5843,1.4123,0,1,scratch
82,0.7147,1.4194,0,1,scratch
83,0.7311,1.4335,0,1,scratch
84,0.7730,1.4522,0,1,scratch
85,0.3678,1.4589,0,1,scratch
86,0.5332,1.4707,0,1,scratch
87,0.5379,1.4780,0,1,scratch
88,0.7105,1.4765,0,1,scratch
89,0.5699,1.4566,0,1,scratch
90,0.4695,1.4232,0,1,scratch
91,0.4468,1.2865,0,1,scratch
92,0.3081,1.1966,0,1,scratch
93,0.7265,1.1120,0,1,scratch
94,0.5579,0.9580,0,1,scratch
95,0.5286,0.8791,0,1,scratch
96,0.5722,0.8263,0,1,scratch
97,0.9061,0.7827,0,1,scratch
98,0.4195,0.7510,0,1,scratch
99,0.4801,0.7318,0,1,scratch
100,0.5008,0.7082,0,1,scratch
101,0.4212,0.6833,0,1,scratch
102,0.6041,0.6614,0,1,scratch
103,0.4141,0.6327,0,1,scratch
104,0.9053,0.6259,0,1,scratch
105,0.5178,0.6077,0,1,scratch
106,0.4578,0.5958,0,1,scratch
107,0.4131,0.5800,0,1,scratch
108,0.5040,0.5723,0,1,scratch
109,0.5194,0.5573,0,1,scratch
110,0.6499,0.5615,0,1,scratch
111,0.5465,0.5603,0,1,scratch
112,0.3832,0.5492,0,1,scratch
113,0.7402,0.5495,0,1,scratch
114,0.8815,0.5531,0,1,scratch
115,0.8916,0.5706,0,1,scratch
116,0.9850,0.5856,0,1,scratch
117,0.3500,0.5794,0,1,scratch
118,0.5899,0.5754,0,1,scratch
119,0.4106,0.5700,0,1,scratch
120,1.0981,0.5910,0,1,scratch
121,0.8413,0.6041,0,1,scratch
122,0.5882,0.6135,0,1,scratch
123,0.6937,0.6124,0,1,scratch
124,0.6080,0.6141,0,1,scratch
125,0.7408,0.6211,0,1,scratch
126,1.0163,0.6359,0,1,scratch
127,0.8590,0.6344,0,1,scratch
128,1.0772,0.6563,0,1,scratch
129,1.3425,0.6850,0,1,scratch
130,0.7022,0.6917,0,1,scratch
131,0.9871,0.7106,0,1,scratch
132,0.8261,0.7180,0,1,scratch
133,1.0258,0.7384,0,1,scratch
134,1.2447,0.7497,0,1,scratch
135,0.6199,0.7531,0,1,scratch
136,0.4410,0.7526,0,1,scratch
137,0.4977,0.7554,0,1,scratch
138,0.6404,0.7599,0,1,scratch
139,0.5181,0.7599,0,1,scratch
140,0.7425,0.7630,0,1,scratch
141,0.4337,0.7592,0,1,scratch
142,0.6005,0.7664,0,1,scratch
143,0.5616,0.7605,0,1,scratch
144,0.5708,0.7501,0,1,scratch
145,0.6517,0.7421,0,1,scratch
146,0.5511,0.7277,0,1,scratch
147,0.5201,0.7333,0,1,scratch
148,0.6282,0.7346,0,1,scratch
149,0.5027,0.7377,0,1,scratch
150,0.5473,0.7193,0,1,scratch
151,0.4152,0.7051,0,1,scratch
152,0.5578,0.7041,0,1,scratch
153,0.5902,0.7007,0,1,scratch
154,0.5380,0.6983,0,1,scratch
155,0.6734,0.6961,0,1,scratch
156,0.5138,0.6793,0,1,scratch
157,0.6694,0.6730,0,1,scratch
158,0.7359,0.6616,0,1,scratch
159,0.8779,0.6462,0,1,scratch
160,0.6966,0.6460,0,1,scratch
161,1.1367,0.6510,0,1,scratch
162,1.4705,0.6724,0,1,scratch
163,1.1704,0.6773,0,1,scratch
164,0.8558,0.6643,0,1,scratch
165,0.6530,0.6654,0,1,scratch
166,0.5125,0.6678,0,1,scratch
167,0.6826,0.6739,0,1,scratch
168,0.6737,0.6751,0,1,scratch
169,0.9389,0.6891,0,1,scratch
170,1.4186,0.7116,0,1,scratch
171,1.4546,0.7456,0,1,scratch
172,0.6178,0.7462,0,1,scratch
173,0.3737,0.7400,0,1,scratch
