frame_idx,motion_norm,rolling_mean_norm,is_still,detected,behavior_label
1,0.0000,0.0000,0,1,scratch
2,0.0858,0.0000,0,1,scratch
3,0.1250,0.1054,1,1,scratch
4,0.0731,0.0946,1,1,scratch
5,0.0888,0.0932,1,1,scratch
6,0.0911,0.0928,1,1,scratch
7,0.0837,0.0913,1,1,scratch
8,0.0668,0.0878,1,1,scratch
9,0.1106,0.0906,1,1,scratch
10,0.0663,0.0879,1,1,scratch
11,0.0722,0.0863,1,1,scratch
12,0.1047,0.0880,1,1,scratch
13,0.1550,0.0936,1,1,scratch
14,0.1236,0.0959,1,1,scratch
15,0.0852,0.0951,1,1,scratch
16,0.0892,0.0947,1,1,scratch
17,0.1950,0.1010,1,1,scratch
18,0.1748,0.1066,1,1,scratch
19,0.1701,0.1094,1,1,scratch
20,0.1127,0.1119,1,1,scratch
21,0.1439,0.1153,1,1,scratch
22,0.1477,0.1188,1,1,scratch
23,0.1904,0.1255,1,1,scratch
24,0.1430,0.1303,1,1,scratch
25,0.1351,0.1318,1,1,scratch
26,0.0931,0.1335,1,1,scratch
27,0.0320,0.1310,1,1,scratch
28,0.0320,0.1264,1,1,scratch
29,0.0895,0.1223,1,1,scratch
30,0.0836,0.1198,1,1,scratch
31,0.0557,0.1180,1,1,scratch
32,0.0751,0.1171,1,1,scratch
33,0.2127,0.1182,1,1,scratch
34,0.2010,0.1199,1,1,scratch
35,0.1255,0.1171,1,1,scratch
36,0.1548,0.1197,1,1,scratch
37,0.3573,0.1330,1,1,scratch
38,0.2290,0.1381,1,1,scratch
39,0.3219,0.1463,1,1,scratch
40,0.2460,0.1528,1,1,scratch
41,0.3040,0.1633,1,1,scratch
42,0.1287,0.1656,1,1,scratch
43,0.0857,0.1689,1,1,scratch
44,0.0693,0.1712,1,1,scratch
45,0.1274,0.1736,1,1,scratch
46,0.0883,0.1739,1,1,scratch
47,0.1086,0.1772,1,1,scratch
48,0.1371,0.1811,1,1,scratch
49,0.2119,0.1810,1,1,scratch
50,0.3249,0.1888,1,1,scratch
51,0.3911,0.2054,1,1,scratch
52,0.5014,0.2270,1,1,scratch
53,0.3080,0.2240,1,1,scratch
54,0.2144,0.2230,1,1,scratch
55,0.1660,0.2133,1,1,scratch
56,0.1800,0.2092,1,1,scratch
57,0.3184,0.2101,1,1,scratch
58,0.7540,0.2492,1,1,scratch
59,1.1679,0.3168,1,1,scratch
60,1.4719,0.4045,1,1,scratch
61,4.5458,0.6806,0,1,scratch
62,3.0056,0.8629,0,1,scratch
63,3.2639,1.0602,0,1,scratch
64,5.1786,1.3752,0,1,scratch
65,2.8949,1.5429,0,1,scratch
66,2.1589,1.6576,0,1,scratch
