model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
new,lick,7月3日(4).mp4,147,147,0,0.9896,0.0019,2.013,2.510,6.672,23.016,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日.mp4,139,139,0,0.9764,0.0072,3.496,4.471,11.864,44.543,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(1).mp4,155,155,0,0.9670,0.0138,5.951,9.545,21.628,145.881,0.0000,0.0000,0.0000,0.0194
new,scratch,7月3日 (2)(2).mp4,109,109,0,0.9874,0.0035,7.194,12.055,26.972,133.918,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(3).mp4,154,154,0,0.9948,0.0012,5.285,8.826,20.389,108.214,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(4).mp4,142,142,0,0.9803,0.0149,5.292,10.822,21.269,203.773,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2).mp4,177,177,0,0.9930,0.0023,5.694,8.712,18.298,152.149,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日(1).mp4,34,34,0,0.9947,0.0041,12.688,18.383,46.908,127.881,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日(2).mp4,19,19,0,0.9973,0.0018,14.497,19.488,42.619,153.691,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日(3).mp4,20,20,0,0.9647,0.0068,20.407,32.940,110.459,178.004,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日(4).mp4,33,33,0,0.9955,0.0016,7.802,9.144,23.320,61.227,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日(5).mp4,34,34,0,0.9837,0.0097,11.449,15.158,41.006,149.369,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日.mp4,26,26,0,0.9978,0.0011,16.188,22.899,63.494,147.418,0.0000,0.0000,0.0000,0.0000
new,stop,stop_2.mp4,397,397,0,0.9803,0.0115,5.252,11.876,19.598,315.577,0.0000,0.4685,0.0000,0.0008
new,stop,stop_3.mp4,248,248,0,0.9677,0.0077,2.228,3.469,6.192,70.747,0.0000,0.0000,0.0000,0.0000
new,stop,stop_36.mp4,50,50,0,0.9933,0.0007,0.904,1.669,3.293,18.506,0.0000,0.0000,0.0000,0.0000
new,stop,stop_48.mp4,55,55,0,0.9918,0.0016,1.981,5.187,6.527,69.904,0.0000,0.0000,0.0000,0.0000
new,stop,stop_6.mp4,285,285,0,0.9983,0.0001,0.418,0.405,1.144,4.479,0.0000,0.0000,0.0000,0.0000
new,stop,stop_71.mp4,92,92,0,0.9963,0.0004,2.017,3.692,8.515,39.213,0.0000,0.0000,0.0000,0.0000
new,stop,stop_75.mp4,230,230,0,0.8571,0.0238,1.706,3.199,5.575,64.398,0.0000,0.0000,0.2554,0.0000
